MGI_ID	strainName	strainType
MGI:4839025	MRL.Cg-Ifngr1<tm1Agt> Ifnar1<tm1Agt> Fas<lpr>	congenic
MGI:3801581	MRL.Cg-Ifng<tm1Ts> Fas<lpr>	congenic
MGI:4887840	MRL.Cg-Igh-8<tm1Schr> Fas<lpr>/Mmmh	congenic
MGI:4943906	MRL.Cg-Il27ra<tm1Mak> Fas<lpr>	congenic
MGI:3800133	MRL.Cg-Il4<tm1Cgn> Fas<lpr>	congenic
MGI:3769687	MRL.Cg-Irf1<tm1Mak> Fas<lpr>	congenic
MGI:3763123	MRL.Cg-Lmb1<C57BL/6Scr> Fas<lpr>	congenic
MGI:5496711	MRL.Cg-Nos2<tm1Lau> Fas<lpr>/J	congenic
MGI:5496713	MRL.Cg-Nos3<tm1Unc> Fas<lpr>/J	congenic
MGI:3800954	MRL.Cg-Selplg<tm1Fur> Fas<lpr>	congenic
MGI:3800131	MRL.Cg-Selp<tm1Bay> Fas<lpr>	congenic
MGI:4950666	MRL.Cg-Tcra<tm1Mjo> Fas<lpr>	congenic
MGI:4840377	MRL.Cg-Tg(Igh-2-12Vh/Ighm<a>)1Shc/Mmnc	congenic
MGI:4462218	MRL.Cg-Tg(Mt1-Crry)26Quig/Mmucd	congenic
MGI:5484522	MRL.Cg-Tlr9<tm1Aki> Fas<lpr>	congenic
MGI:3800288	MRL.Cg-Tnfrsf13c<Bcmd1> Fas<lpr>	congenic
MGI:3800289	MRL.Cg-Tnfrsf9<tm1Byk> Fas<lpr>	congenic
MGI:2164177	MRL-Fas<lpr>	coisogenic
MGI:2164821	MRL/Mp	inbred strain
MGI:3613484	MRL/Mp-atms	coisogenic
MGI:3613483	MRL/Mp-Fas<lpr> atms	coisogenic
MGI:3761684	MRL/Mp-Fas<lpr> Sh2d1a<rpl>	coisogenic
MGI:2160037	MRL/MpJ	inbred strain
MGI:4843121	MRL/MpJ-aphl/GrsrJ	coisogenic
MGI:5910006	MRL/MpJ-Atp6v1b1<vtx>/Kjn	coisogenic
MGI:2165379	MRL/MpJ-Fas<lpr>	coisogenic
MGI:3695046	MRL/MpJ-Fas<lpr>/2J	congenic
MGI:2173924	MRL/MpJ Fas<lpr>-Cal2/J	coisogenic
MGI:5523905	MRL/MpJ-Fas<lpr> Cntn1<usl>/GrsrJ	coisogenic
MGI:2165170	MRL/MpJ-Fas<lpr> Fbxw4<Dac-2J>	coisogenic
MGI:2165212	MRL/MpJ Fas<lpr>-Foxq1<sa-J>/J	coisogenic
MGI:2159968	MRL/MpJ-Fas<lpr>/J	coisogenic
MGI:3769735	MRL/MpJ-Fas<lpr>/J-ggld	coisogenic
MGI:4947254	MRL/MpJ-Npr2<cn-3J>/GrsrJ	coisogenic
MGI:2672654	MRL/MpOrl	inbred strain
MGI:2160872	MRL/MpScr	inbred strain
MGI:2160871	MRL/MpScr-Fas<lpr>	coisogenic
MGI:2668323	MS	inbred strain
MGI:2672082	MS/Ae	inbred strain
MGI:2160766	MS/J	inbred strain
MGI:3033411	MSKR	inbred strain
MGI:2384387	MSM	inbred strain
MGI:6148727	MSM.B6-A<y> Kit<W-v>/Ohnot	congenic
MGI:6147243	MSM.B6J-A<y>/Ohnot	congenic
MGI:3687985	MSM.C-Ednrb<WS4>/StmRbrc	congenic
MGI:6144596	MSM.Cg-Tg(CAG-GFP/LC3)53Nmz/Rbrc	congenic
MGI:5795939	MSM.Cg-Trp53<tm1Sia>/+	congenic
MGI:3688276	MSM.Cg-Trp53<tm1Sia>/Rbrc	congenic
MGI:6146951	MSM.MRL-Fas<lpr>/OhnotRbrc	congenic
MGI:2160661	MSM/Ms	inbred strain
MGI:5614087	MSM/MsJ	inbred strain
MGI:3663768	MSM/MsRbrc	inbred strain
MGI:6144569	MSM.NC-Kit<W-v>/OhnotRbrc	congenic
MGI:5474855	MSN/GammMmmh	inbred strain
MGI:5882558	MSOF/CloixOrl	inbred strain
MGI:5882563	MSOS/CloixOrl	inbred strain
MGI:2668324	MT	inbred strain
MGI:4462849	M. tenellus	Not Specified
MGI:2672087	MTH	inbred strain
MGI:2672085	MT/HokIdr	inbred strain
MGI:2160743	Mus pahari/EiJ	Not Applicable
MGI:2668325	MWT	inbred strain
MGI:2160029	MWT/Le	inbred strain
MGI:3665300	MWT/LeMs	inbred strain
MGI:2668326	MY	inbred strain
MGI:2670791	MYD	inbred strain
MGI:5467351	MYD/Le Large1<myd>/J	inbred strain
MGI:2163426	MYD/Le-Os +/+ Large<myd>/J	congenic
MGI:2161931	MY/HuLeJ	inbred strain
MGI:3037671	MYS/Ms	inbred strain
MGI:3761650	MYS/MzRbrc	inbred strain
MGI:2668329	N	inbred strain
MGI:2160387	NAK	inbred strain
MGI:2163953	NAKED	inbred strain
MGI:2668339	NAW	inbred strain
MGI:2163123	NAW/Wl	inbred strain
MGI:2162182	NB	inbred strain
MGI:2162720	NBC	inbred strain
MGI:2672657	NB/GnMc	inbred strain
MGI:2668340	NBL	inbred strain
MGI:2672659	NBL/Hf	inbred strain
MGI:2163252	NBL/N	inbred strain
MGI:2162430	NBR	inbred strain
MGI:2672658	NB/Rl	inbred strain
MGI:2159892	NC	inbred strain
MGI:3761367	NC.129X1-(D9Mit208-D9Mit212)/NumRbrc	congenic
MGI:3761295	NC.129X1-(D9Mit208-D9Mit279)/NumRbrc	congenic
MGI:3761293	NC.129X1-(D9Mit273-D9Mit78)/NumRbrc	congenic
MGI:3761482	NC.129X1-(D9Mit359-D9Mit279)/NumRbrc	congenic
MGI:6144567	NC.129X1-(D9Mit359-D9Mit279)/OhnotRbrc	congenic
MGI:3761368	NC.129X1-(D9Mit78-DPMit279)/NumRbrc	congenic
MGI:3761294	NC.129X1-(D9Mit78)/NumRbrc	congenic
MGI:6145469	NC.129X1-(D9Mit96-D9Mit279) (D17Mit173-D17Mit139) (D1Mit18-D1Mit14)/OhnotRbrc	congenic
MGI:6145464	NC.129X1-(D9Mit96-D9Mit279) (D17Mit173-D17Mit139)/OhnotRbrc	congenic
MGI:6145468	NC.129X1-(D9Mit96-D9Mit279) (D1Mit18-D1Mit14)/OhnotRbrc	congenic
MGI:6146215	NC.129X1-(D9Mit96-D9Mit279) (D8Mit191-D8Mit85) (D17Mit173-D17Mit139) (D1Mit18-D1Mit14)/OhnotRbrc	congenic
MGI:6145463	NC.129X1-(D9Mit96-D9Mit279) (D8Mit191-D8Mit85)/OhnotRbrc	congenic
MGI:3055114	NC.129X1Ms-(D9Mit208-D9Mit279)/Nshm	congenic
MGI:3055118	NC.129X1Ms-(D9Mit212-D9Mit279)/Nshm	congenic
MGI:3055116	NC.129X1Ms-(D9Mit273-D9Mit277)/Nshm	congenic
MGI:3055117	NC.129X1Ms-(D9Mit289-D9Mit212)/Nshm	congenic
MGI:3055115	NC.129X1Ms-(D9Mit78-D9Mit279)/Nshm	congenic
MGI:3055119	NC.129X1Ms-D9Mit78/Nshm	congenic
MGI:6146834	NC.Cg-Dms/StmRbrc	congenic
MGI:2163127	NC/CpbU	inbred strain
MGI:2160467	NC/Jic	inbred strain
MGI:3055099	NC/JicJcl	inbred strain
MGI:2670203	NC/Jms	inbred strain
MGI:6146865	NC.MRL-Fas<lpr>/OhnotRbrc	congenic
MGI:2161553	NCN/a	inbred strain
MGI:2161555	NCN/b	inbred strain
MGI:2163719	NC/Nga	inbred strain
MGI:2672660	NC/NgaOdn	inbred strain
MGI:3761273	NC/NgaRbrc	inbred strain
MGI:2159829	NCS	inbred strain
MGI:3763395	NC/SgnRbrc	inbred strain
MGI:2160541	NCS/Pas	inbred strain
MGI:4844159	NC/Tnd	inbred strain
MGI:2668343	NCU	inbred strain
MGI:2163532	NCU/CpbU	inbred strain
MGI:2668346	ND2	inbred strain
MGI:2672661	ND2/Rij	inbred strain
MGI:2160663	NEF	inbred strain
MGI:2161054	NFR	inbred strain
MGI:4429563	NFR.B-Vps54<wr>/Mmmh	congenic
MGI:2163227	NFR/N	inbred strain
MGI:4429564	NFR/NMmmh	inbred strain
MGI:2160026	NFS	inbred strain
MGI:5468827	NFS.129S6(Cg)-Muc19<tm2.1Culp>/Mmucd	congenic
MGI:2161710	NFS/A	inbred strain
MGI:2163765	NFS.AK-Emv11/J	congenic
MGI:2163763	NFS.AK-Emv12/J	congenic
MGI:2163684	NFS.C3Fg-Emv32/J	congenic
MGI:2162947	NFS.C58-Emv26/J	congenic
MGI:2164537	NFS.C58-Tyr<+>/J	congenic
MGI:5522738	NFS.Cg-Foxn1<nu>	congenic
MGI:2161327	NFS.Cg-Hm/J	congenic
MGI:3664752	NFS.DDY-Fubi1<DDY/Stm>/Rbrc	congenic
MGI:2159898	NFS-Emv12	congenic
MGI:2160160	NFS/J	inbred strain
MGI:2159766	NFS/N	inbred strain
MGI:2161283	NFS/N-Bxv1	congenic
MGI:4453867	NFS/NCr	inbred strain
MGI:2161873	NFS/N-Fgv2/J	congenic
MGI:3619985	NFS/N-Muc19<sld>	coisogenic
MGI:3690649	NFS/NRbrc	inbred strain
MGI:3771569	NFS.SL-Bomb1<SL/Kh>	congenic
MGI:3761819	NFS.SLKh-(D4Mit11-D4Mit17)/Rbrc	congenic
MGI:2668392	NGP	inbred strain
MGI:2161755	NGP/N	inbred strain
MGI:2160059	NH	inbred strain
MGI:2159944	NH/Ki	inbred strain
MGI:2670204	NH/KiDi	inbred strain
MGI:2162243	NH/KiPtJ	inbred strain
MGI:2672662	NH/Lw	inbred strain
MGI:2672663	NH/LwMs	inbred strain
MGI:2162518	NH/LwN	inbred strain
MGI:2668614	NHO	inbred strain
MGI:2164840	NHO/Brpb	inbred strain
MGI:2160970	NIH	inbred strain
MGI:3037888	NIH.Cg-Cdkn1a<tm1Led>	congenic
MGI:2161799	NIH/Ola	inbred strain
MGI:3774929	NIH/OlaHsd	inbred strain
MGI:2161431	NJL	inbred strain
MGI:2387696	NJL/Ms	inbred strain
MGI:3663761	NJL/MsRbrc	inbred strain
MGI:2668625	NJS	inbred strain
MGI:2164541	NKT/Pas	congenic
MGI:6144657	NKT/Rbrc	inbred strain
MGI:2161530	NL	inbred strain
MGI:2668632	NLC	inbred strain
MGI:2673233	NLC/fC57BL	inbred strain
MGI:2160177	NMRI	Not Applicable
MGI:2162528	NMRI/Fr	inbred strain
MGI:2164211	NMRI-Frem2<my>	congenic
MGI:2162710	NMRI/Lac	inbred strain
MGI:2159924	NMRI/Nav	inbred strain
MGI:2672664	NMRI/Sel	inbred strain
MGI:5313732	NMRI-Tg(WAP-TAg)12Gmn/Kctt	coisogenic
MGI:4835935	NMRI-Tg(Wap-Tag)8Gmn/Kctt	Not Specified
MGI:2163675	NOcCB1/LtJ	recombinant congenic (RC)
MGI:2159775	NOD	inbred strain
MGI:3803281	NOD.129-Aire<tm1Mand>/Aire<tm1.1Doi>	congenic
MGI:3511288	NOD.129(B6)-B2m<tm1Unc> Ciita<tm1Ccum>/BhsJ	congenic
MGI:3526094	NOD.129(B6)-B2m<tm1Unc> H2-Ab1<tm1Doi>/DoiLpfOrl	congenic
MGI:3623982	NOD.129(B6)-Cd38<tm1Lnd> Art2a<tm1Fkn> Art2b<tm1Fkn>/Lt	congenic
MGI:5696617	NOD.129(B6)-Chga<tm1Gnh>/J	congenic
MGI:3046919	NOD.129(B6)-Ctla4<tm1All>/DoiJ	congenic
MGI:6148728	NOD.129(B6)-Fcer1g<tm1Rav> Fcgr2b<tm1Ttk>/TtkRbrc	congenic
MGI:5828633	NOD.129(B6)-Gt(ROSA)26Sor<tm1(CAG-cas9*,-EGFP)Fezh>/J	congenic
MGI:3847787	NOD.129(B6)-Il12b<tm1Lky>/JbsJ	congenic
MGI:2653205	NOD.129(B6)-Rag1<tm1Mom> Cd80<tm1Shr>/JbsJ	congenic
MGI:3041116	NOD.129(B6)-Tnfsf4<tm1Shr>/DoiJ	congenic
MGI:3686591	NOD.129-Btla<tm1Kmm>/J	congenic
MGI:5823003	NOD.129(Cg)-Gt(ROSA)26Sor<tm1.1(CAG-cas9*,-EGFP)Fezh>/J	congenic
MGI:5546034	NOD.129(Cg)-Tg(CAG-Bgeo/ALPP)1Lbe/SbwJ	congenic
MGI:3510770	NOD.129-(D19Mit10-D19Mit54)/GseJ	congenic
MGI:3510772	NOD.129-(D7Mit105-D7Mit223)/GseJ	congenic
MGI:3849732	NOD.129-Fasl<tm1Lest>/Orl	congenic
MGI:3831689	NOD.129-Ica1<tm1Mdos>	congenic
MGI:3041644	NOD.129-Ica1<tm1Mdos>/MdosJ	congenic
MGI:5304525	NOD.129-Nos2<129>/Ghj	congenic
MGI:3803275	NOD.129P2-Aire<tm1Mand>	congenic
MGI:3623734	NOD.129P2-B2m<tm1Unc>	congenic
MGI:2174295	NOD.129P2(B6)-B2m<tm1Unc>/Dcr	congenic
MGI:2163482	NOD.129P2(B6)-B2m<tm1Unc>/J	congenic
MGI:3849053	NOD.129P2(B6)-B2m<tm1Unc> Tg(HLA-A24/H2-D/B2M)3Dvs/J	congenic
MGI:2174300	NOD.129P2(B6)-Cd38<tm1Lnd>/LtJ	congenic
MGI:3809538	NOD.129P2(B6)-Ctsb<tm1Jde>/RclJ	congenic
MGI:4352737	NOD.129P2(B6)-Ctsl<tm1Cptr>/RclJ	congenic
MGI:6145066	NOD.129P2(B6)-Fcer1g<tm1Rav>/Rbrc	congenic
MGI:2165508	NOD.129P2(B6)-Il4<tm1Cgn>/DvsJ	congenic
MGI:5433034	NOD.129P2(B6)-Lyz2<tm1(cre)Ifo>/NadlJ	congenic
MGI:4941786	NOD.129P2(B6)-P2rx7<tm1Gab>/DvsJ	congenic
MGI:3621985	NOD.129P2(B6)-Pla2g4a<tm1Tksh>	congenic
MGI:2165131	NOD.129P2(B6)-Sell<tm1Tft>/1LtJ	congenic
MGI:2165132	NOD.129P2(B6)-Sell<tm1Tft>/2Lt	congenic
MGI:5485046	NOD.129P2(B6)-Tcrd<tm1Mom>/JsdJ	congenic
MGI:4835499	NOD.129P2(Cg)-Cd19<tm1(cre)Cgn>/AchJ	congenic
MGI:5509068	NOD.129P2(Cg)-Cd19<tm1(cre)Cgn>/J	congenic
MGI:5780151	NOD.129P2(Cg)-Igh<tm1.1Jwt>/J	congenic
MGI:2164726	NOD.129P2(Cg)-Il10<tm1Cgn>/Dvs	congenic
MGI:2165382	NOD.129P2(Cg)-Il10<tm1Cgn>/DvsJ	congenic
MGI:2182046	NOD.129P2(C)-Tcra<tm1Mjo>/DoiJ	congenic
MGI:4421207	NOD.129P2-Ctsb<tm1Jde>	congenic
MGI:4421060	NOD.129P2-Ctsl<tm1Cptr>	congenic
MGI:3038875	NOD.129P2-Gad2<tm1Miya>	congenic
MGI:3622443	NOD.129P2-Il4<tm1Cgn>	congenic
MGI:3844862	NOD.129P2-Mertk<tm1Gkm>	congenic
MGI:3623777	NOD.129P2-Rag1<tm1Mom>	congenic
MGI:3623778	NOD.129P2-Tcra<tm1Mjo>	congenic
MGI:3620234	NOD.129P2-Tcrd<tm1Mom>	congenic
MGI:5613367	NOD.129P2-Tlr2<tm1Aki>	congenic
MGI:5472176	NOD.129-Rag1<tm1Bal> B2m<tm1Unc> H2-Ab1<tm1Doi>/Orl	congenic
MGI:3795469	NOD.129S1(B6)-Icos<tm1Flv>/J	congenic
MGI:2165346	NOD.129S1(B6)-Ifngr2<tm1Pbro>/Dvs	congenic
MGI:2165496	NOD.129S1(B6)-Ifngr2<tm1Pbro>/DvsJ	congenic
MGI:5800314	NOD.129S1(B6)-Irak3<tm1Flv>	congenic
MGI:5568701	NOD.129S1(B6)-Irak3<tm1Flv>/LwnJ	congenic
MGI:5905036	NOD.129S1(B6)-Nod2<tm1Flv>/LwnJ	congenic
MGI:5779557	NOD.129S1(B6)-Tlr3<tm1Flv>/LwnJ	congenic
MGI:5823382	NOD.129S1(B6)-Tlr5<tm1Flv>/LwnJ	congenic
MGI:3844708	NOD.129S1-Icos<tm1Flv>	congenic
MGI:3604905	NOD.129S1-Ifngr2<tm1Pbro>	congenic
MGI:3803279	NOD.129S2-Aire<tm1.1Doi>	congenic
MGI:3794040	NOD.129S2(B6)-Aire<tm1.1Doi>/Doi	congenic
MGI:3654641	NOD.129S2(B6)-Aire<tm1.1Doi>/DoiJ	congenic
MGI:4881774	NOD.129S2(B6)-Alox15<tm1Fun>/NadlJ	congenic
MGI:2165121	NOD.129S2(B6)-Casp1<tm1Sesh Casp4<del>/Lt	congenic
MGI:2683535	NOD.129S2(B6)-Casp1<tm1Sesh> Casp4<del>/LtJ	congenic
MGI:2663283	NOD.129S2(B6)-Cd28<tm1Mak>/JbsJ	congenic
MGI:3770544	NOD.129S2(B6)-Cd74<tm1Doi>/LwnJ	congenic
MGI:3574385	NOD.129S2(B6)-Cd8a<tm1Mak>/DvsJ	congenic
MGI:3617651	NOD.129S2(B6)-Ciita<tm1Ccum>	congenic
MGI:2182297	NOD.129S2(B6)-Ciita<tm1Ccum>/FlvJ	congenic
MGI:2165350	NOD.129S2(B6)-H2-Ab1<tm1Doi>/DvsJ	congenic
MGI:2449555	NOD.129S2(B6)-Ighm<tm1Cgn>/DoiJ	congenic
MGI:2165171	NOD.129S2(B6)-Ighm<tm1Cgn>/Dvs	congenic
MGI:5770852	NOD.129S2(B6)-Il6<tm1Kopf>/YgchJ	congenic
MGI:3035864	NOD.129S2(B6)-Ins1<tm1Jja>/GseJ	congenic
MGI:3035867	NOD.129S2(B6)-Ins2<tm1Jja>/GseJ	congenic
MGI:6145085	NOD.129S2(B6)-Pdcd1<tm1Hon>/HonRbrc	congenic
MGI:5469873	NOD.129S2(B6)-Tlx1<tm1Sjk>/DvsJ	congenic
MGI:3620228	NOD.129S2-Cd28<tm1Mak>	congenic
MGI:3640403	NOD.129S2-Cd40lg<tm1Flv>	congenic
MGI:4461274	NOD.129S2-G6pc2<tm1.1Pesa>	congenic
MGI:3623989	NOD.129S2-H2-Ab1<tm1Gru>	congenic
MGI:3623510	NOD.129S2-Ighm<tm1Cgn>	congenic
MGI:2165495	NOD.129S2-Ighm<tm1Cgn>/DvsJ	congenic
MGI:3716343	NOD.129S2-Ins1<tm1Jja>	congenic
MGI:3716344	NOD.129S2-Ins2<tm1Jja>	congenic
MGI:5562444	NOD.129S2-Parp1<tm1Zqw>/Ieg	congenic
MGI:3618106	NOD.129S2-Stat4<tm1Gru>	congenic
MGI:2653194	NOD.129S2-Stat4<tm1Gru>/JbsJ	congenic
MGI:5008985	NOD.129S4-Aire<tm1Pltn>	congenic
MGI:2174261	NOD.129S4(B6)-Art2a<tm1Fkn> Art2b<tm1Fkn>/Lt	congenic
MGI:3773061	NOD.129S4(B6)-Art2a<tm1Fkn> Art2b<tm1Fkn>/LtJ	congenic
MGI:6145068	NOD.129S4(B6)-Fcgr2b<tm1Ttk>/Rbrc	congenic
MGI:3759074	NOD.129S4(B6)-Icam1<tm1Jcgr>/J	congenic
MGI:3609048	NOD.129S4(B6)-Icam1<tm1Jcgr>/SmtnJ	congenic
MGI:3618109	NOD.129S4-Cd86<tm1Shr>	congenic
MGI:2663284	NOD.129S4-Cd86<tm1Shr>/JbsJ	congenic
MGI:3626208	NOD.129S4-Ptprn<tm1Aln>	congenic
MGI:3640604	NOD.129S4-Tnfsf4<tm1Shr>	congenic
MGI:5881941	NOD.129S5(Cg)-Rpl13a<tm1.1Jesc>	congenic
MGI:2164723	NOD.129S6(B6)-Cd4<tm1Knw>/DvsJ	congenic
MGI:3654640	NOD.129S6(B6)-Del(3Cd1d2-Cd1d1)1Sbp/SbwJ	congenic
MGI:4462379	NOD.129S6(B6N)-S1pr1<tm2Rlp>/JbsJ	congenic
MGI:3850064	NOD.129S6-Cd1d1<tm1Luc>/Orl	congenic
MGI:2165040	NOD.129S7(B6)-Ifng<tm1Ts>/DvsJ	congenic
MGI:3623374	NOD.129S7(B6)-Ifng<tm1Ts> Prkdc<scid>	congenic
MGI:5052136	NOD.129S7(B6)-Itgal<tm1Bll>/CgkJ	congenic
MGI:5051831	NOD.129S7(B6)-Itgb2<tm2Bay>/CgkJ	congenic
MGI:2164720	NOD.129S7(B6)-Rag1<tm1Mom>	congenic
MGI:2165365	NOD.129S7(B6)-Rag1<tm1Mom>/J	congenic
MGI:4940103	NOD.129S7-Cd47<tm1Fpl>	congenic
MGI:4838447	NOD.129S7-Ifng<tm1Ts>	congenic
MGI:6145067	NOD.129X1(B6)-Fcgr3<tm1Ttk>/Rbrc	congenic
MGI:5562315	NOD.129X1(Cg)-Foxp3<tm2Tch>/DvsJ	congenic
MGI:2174273	NOD.129X1-Fcgrt<tm1Dcr>/DvsJ	congenic
MGI:2165306	NOD.129X1-Gad2<tm1Bae>/J	congenic
MGI:3041113	NOD.ABH-(D18Mit19-D18Mit4)/TrmJ	congenic
MGI:3769926	NOD.A-Idd3<A/J>/MrkJ	congenic
MGI:2173945	NOD.ALR-(D17Mit16-D17Mit10)/LtJ	congenic
MGI:2173946	NOD.ALR-(D17Mit16-H2-D)/LtJ	congenic
MGI:2429981	NOD.ALR-(D17Mit16-H2-D)<NOD>/Lt	congenic
MGI:4881921	NOD.ALR-(D8Mit205-D8Mit137)/MxJ	congenic
MGI:2161084	NOD/Alt	inbred strain
MGI:3698286	NOD.B10-(D1Mit303-D1Mit132)/Dvs	congenic
MGI:3044207	NOD.B10-Idd9.1<C57BL/10SnJ>	congenic
MGI:3044208	NOD.B10-Idd9.2<C57BL/10SnJ>	congenic
MGI:3044209	NOD.B10-Idd9.3<C57BL/10SnJ>	congenic
MGI:3044206	NOD.B10-Idd9<C57BL/10SnJ>	congenic
MGI:2173732	NOD.B10-Idd9<C57BL/10SnJ>/R905MrkDvsJ	congenic
MGI:5807173	NOD.B10-(rs27516145-rs27486540)/1MrkDvsYgchJ	congenic
MGI:2163174	NOD.B10Sn-H2<b>/J	congenic
MGI:4443129	NOD.B10Sn-Idd5.1<C57BL/10SnJ>/R46MrkTacJ	congenic
MGI:4443130	NOD.B10Sn-Idd5.2<C57BL/10SnJ>/6146MrkTacJ	congenic
MGI:4820876	NOD.B10Sn-Idd5.2<C57BL/10SnJ> Idd5.3<C57BL/10SnJ>/7341MrkTacJ	congenic
MGI:4820878	NOD.B10Sn-Idd5.3<C57BL/10SnJ>/7345MrkTacJ	congenic
MGI:3837021	NOD.B10Sn-Idd5<C57BL/10SnJ>/1092MrkJ	congenic
MGI:2173731	NOD.B10Sn-Idd5<C57BL/10SnJ>/444MrkDvsJ	congenic
MGI:3837016	NOD.B10Sn-Idd5<C57BL/10SnJ>/974MrkJ	congenic
MGI:4443131	NOD.B10Sn-Idd5<C57BL/10SnJ>/R193MrkTacJ	congenic
MGI:4437321	NOD.B10Sn-Idd9.1<C57BL/10SnJ>/1565MrkTacJ	congenic
MGI:4837877	NOD.B10Sn-Idd9.2<C57BL/10SnJ>/1566MrkTacJ	congenic
MGI:4440452	NOD.B10Sn-Idd9.3<C57BL/10SnJ>/1106MrkTacJ	congenic
MGI:3628908	NOD.B10SnJ-H2<b>	congenic
MGI:5642021	NOD.B6-Cd274<tm1Shr>/J	congenic
MGI:5565079	NOD.B6-(D11Mit167)/DvsJ	congenic
MGI:3769924	NOD.B6-(D11Nds1-D11Mit41)/J	congenic
MGI:5304578	NOD.B6-(D17Mit113-D17Mit199)/GhjOrl	congenic
MGI:5304681	NOD.B6-(D17Mit113-D17Mit260)/GhjOrl	congenic
MGI:5304665	NOD.B6-(D17Mit114-D17Mit101)/Orl	congenic
MGI:5304535	NOD.B6-(D17Mit16-D17Mit36)/GhjCnrm	congenic
MGI:5304661	NOD.B6-(D17Mit248-D17Mit199)/GhjOrl	congenic
MGI:5304664	NOD.B6-(D17Mit260-D17Mit199)/GhjOrl	congenic
MGI:5304304	NOD.B6-(D1Mit113-D1Mit359)/GhjOrl	congenic
MGI:5304289	NOD.B6-(D1Mit15-D1Mit359)/GhjCnrm	congenic
MGI:3056616	NOD.B6-(D1Mit18-D1Jmp12)(D11Mit325-D11Mit41)/DelJ	congenic
MGI:5304383	NOD.B6-(D1Mit19-D1Mit14)/GhjCnrm	congenic
MGI:5304276	NOD.B6-(D1Mit302-D1Mit178)/GhjCnrm	congenic
MGI:5304288	NOD.B6-(D1Mit359-D1Mit155)/GhjCnrm	congenic
MGI:3818502	NOD.B6-(D1Mit369-D1Mit155)(D6Mit105-D6Mit135)	congenic
MGI:3841160	NOD.B6-(D4Mit193-D4Mit17)	congenic
MGI:2683691	NOD.B6-(D6Mit105-D6Mit135)	congenic
MGI:4867917	NOD.B6-(D6Mit254-D6Mit14)/Orl	congenic
MGI:3711356	NOD.B6-(D6Mit254-D6Mit289)/CarJ	congenic
MGI:2386214	NOD.B6-(D6Mit254-D6Mit339)/CarJ	congenic
MGI:2164709	NOD.B6-(Gpi1-D7Mit346)/LtJ	congenic
MGI:5000297	NOD.B6-Gt(ROSA)26Sor<tm1(HBEGF)Awai>/DvsJ	congenic
MGI:5304710	NOD.B6-(H2-Q4-D17Mit36)/GhjOrl	congenic
MGI:4888336	NOD.B6-Hc<1>/Cnrm	congenic
MGI:5289782	NOD.B6-Idd10<C57BL/6J> Idd18.2<C57BL/6J> Idd18.3<C57BL/6J>/2412MrkTacJ	congenic
MGI:4837835	NOD.B6-Idd10<C57BL/6J> Idd18<C57BL/6>/7754MrkTacJ	congenic
MGI:4837836	NOD.B6-Idd3<C57BL/6> Idd10<C57BL/6J> Idd18<C57BL/6>/1538MrkTacJ	congenic
MGI:5304372	NOD.B6-Idd5<C57BL/6>(R198)/GhjOrl	congenic
MGI:5304380	NOD.B6-Idd5<C57BL/6>(R32)/GhjOrl	congenic
MGI:5304378	NOD.B6-Idd5<C57BL/6>(R33)/GhjOrl	congenic
MGI:2165125	NOD.B6-Il2<C57BL/6>/Lt	congenic
MGI:2683678	NOD.B6-Itgb7<tm1Cgn>/2LtJ	congenic
MGI:5564654	NOD;B6JSfdAnu-Arhgap10<m1Anu>/AnuApb	Not Specified
MGI:3757556	NOD.B6-Mcph1<Tg(HLA-A2.1)1Enge>	congenic
MGI:2162281	NOD.B6-Mcph1<Tg(HLA-A2.1)1Enge>/Dvs	congenic
MGI:3574390	NOD.B6-Mcph1<Tg(HLA-A2.1)1Enge>/DvsJ	congenic
MGI:2165133	NOD.B6(PL)-(D3Mit167-D3Mit94)/Lt	congenic
MGI:2165123	NOD.B6(PL)-(D3Mit213-D3Mit124)/Lt	congenic
MGI:2165128	NOD.B6(PL)-(D3Mit267-D3Mit75)/Lt	congenic
MGI:2165122	NOD.B6(PL)-(D3Mit51-D3Mit124)/DilLt	congenic
MGI:2165433	NOD.B6(PL)-(D3Mit51-D3Mit124)/Lt	congenic
MGI:2165126	NOD.B6(PL)-(D3Mit93-D3Mit124)/Lt	congenic
MGI:3764495	NOD.B6(PL)-Idd3<C57BL/6>/MrkTacJ	congenic
MGI:3623733	NOD.B6-Prf1<tm1Sdz>	congenic
MGI:2652684	NOD.B6-Prf1<tm1Sdz>/Cnrm	congenic
MGI:2164478	NOD.B6-Prf1<tm1Sdz>/J	congenic
MGI:2683670	NOD.B6-Prf1<tm1Sdz>/JDvs	congenic
MGI:4843974	NOD.B6-Ptprc<b>/6908MrkTacJ	congenic
MGI:4867918	NOD.B6-Ptprc<b>/Orl	congenic
MGI:5790375	NOD.B6-Tg(CD68-EGFP)1Drg/J	congenic
MGI:2165483	NOD.B6-Tg(HLA-B27)30-4Trg/DvsJ	congenic
MGI:3623739	NOD.B6-Tg(Igh-6/Igh-V125)2Jwt Tg(Igk-C/Igk-V125)1Jwt	congenic
MGI:3623737	NOD.B6-Tg(Igh-6/Igh-V281)3Jwt	congenic
MGI:3654642	NOD.B6-Tg(IghelMD4)4Ccg/DvsJ	congenic
MGI:3793504	NOD.B6-Tg(IghelMD4)4Ccg Tg(KLK4mHEL)6Ccg/Dvs	congenic
